Record_ID,Voltage,Current,Frequency,Fault_Type,Asset_Type,Asset_ID,Severity,Confidence,Fault_Label
309,178.52,10.47,49.65,Voltage Sag,Transmission Line,TL-22A,Critical,92.95,0
310,204.57,17.1,49.97,Voltage Sag,Transmission Line,TL-22A,Critical,91.48,0
311,204.74,21.65,49.77,Voltage Sag,Transmission Line,TL-22A,Critical,96.76,0
312,200.44,19.39,49.13,Voltage Sag,Transmission Line,TL-22A,Critical,90.26,0
313,206.83,19.25,49.8,Voltage Sag,Transmission Line,TL-22A,Critical,93.85,0
314,174.69,11.88,49.69,Voltage Sag,Transmission Line,TL-22A,Critical,93.44,0
315,178.02,17.37,49.06,Voltage Sag,Transmission Line,TL-22A,Critical,94.66,0
316,180.76,21.96,49.31,Voltage Sag,Transmission Line,TL-22A,Critical,93.64,0
317,170.46,11.09,49.39,Voltage Sag,Transmission Line,TL-22A,Critical,93.84,0
318,194.0,14.37,49.69,Voltage Sag,Transmission Line,TL-22A,Critical,96.88,0
319,201.19,10.59,49.48,Voltage Sag,Transmission Line,TL-22A,Critical,90.84,0
320,179.68,24.8,49.14,Voltage Sag,Transmission Line,TL-22A,Critical,93.99,0
321,194.73,20.54,49.56,Voltage Sag,Transmission Line,TL-22A,Critical,90.08,0
322,183.06,17.77,49.09,Voltage Sag,Transmission Line,TL-22A,Critical,92.81,0
323,171.33,11.18,49.4,Voltage Sag,Transmission Line,TL-22A,Critical,91.06,0
324,192.7,20.34,49.8,Voltage Sag,Transmission Line,TL-22A,Critical,91.6,0
325,176.7,11.57,49.64,Voltage Sag,Transmission Line,TL-22A,Critical,95.65,0
326,171.26,24.04,49.05,Voltage Sag,Transmission Line,TL-22A,Critical,94.33,0
327,198.36,23.06,49.71,Voltage Sag,Transmission Line,TL-22A,Critical,96.41,0
328,183.58,22.22,49.08,Voltage Sag,Transmission Line,TL-22A,Critical,97.16,0
329,191.9,22.26,49.45,Voltage Sag,Transmission Line,TL-22A,Critical,95.15,0
330,191.06,20.97,49.08,Voltage Sag,Transmission Line,TL-22A,Critical,90.48,0
331,179.88,12.39,49.87,Voltage Sag,Transmission Line,TL-22A,Critical,91.75,0
332,209.03,15.05,49.18,Voltage Sag,Transmission Line,TL-22A,Critical,96.32,0
333,196.35,17.47,49.56,Voltage Sag,Transmission Line,TL-22A,Critical,95.75,0
334,179.14,24.95,49.97,Voltage Sag,Transmission Line,TL-22A,Critical,95.2,0
335,177.98,20.2,49.07,Voltage Sag,Transmission Line,TL-22A,Critical,90.25,0
336,180.31,16.94,49.87,Voltage Sag,Transmission Line,TL-22A,Critical,95.82,0
337,199.71,16.38,49.35,Voltage Sag,Transmission Line,TL-22A,Critical,92.97,0
338,209.51,10.6,49.87,Voltage Sag,Transmission Line,TL-22A,Critical,94.63,0
339,187.54,20.88,49.49,Voltage Sag,Transmission Line,TL-22A,Critical,96.99,0
340,206.03,16.33,49.28,Voltage Sag,Transmission Line,TL-22A,Critical,94.74,0
341,206.49,13.16,49.62,Voltage Sag,Transmission Line,TL-22A,Critical,95.05,0
342,199.32,11.97,49.72,Voltage Sag,Transmission Line,TL-22A,Critical,97.27,0
343,177.19,13.56,49.97,Voltage Sag,Transmission Line,TL-22A,Critical,91.45,0
344,204.18,17.38,49.25,Voltage Sag,Transmission Line,TL-22A,Critical,96.97,0
345,187.81,17.72,49.36,Voltage Sag,Transmission Line,TL-22A,Critical,94.74,0
346,176.54,15.87,49.97,Voltage Sag,Transmission Line,TL-22A,Critical,92.07,0
347,196.27,14.88,49.77,Voltage Sag,Transmission Line,TL-22A,Critical,91.05,0
348,208.79,16.81,49.24,Voltage Sag,Transmission Line,TL-22A,Critical,90.59,0
349,176.79,17.8,49.34,Voltage Sag,Transmission Line,TL-22A,Critical,96.63,0
350,187.24,13.73,49.62,Voltage Sag,Transmission Line,TL-22A,Critical,95.65,0
351,176.68,12.51,49.04,Voltage Sag,Transmission Line,TL-22A,Critical,95.89,0
352,196.55,17.12,49.84,Voltage Sag,Transmission Line,TL-22A,Critical,96.45,0
353,193.41,23.02,49.21,Voltage Sag,Transmission Line,TL-22A,Critical,90.9,0
354,180.79,10.86,49.53,Voltage Sag,Transmission Line,TL-22A,Critical,97.49,0
355,171.57,11.83,49.45,Voltage Sag,Transmission Line,TL-22A,Critical,97.47,0
356,182.65,17.61,49.04,Voltage Sag,Transmission Line,TL-22A,Critical,91.19,0
357,209.47,24.48,49.0,Voltage Sag,Transmission Line,TL-22A,Critical,97.61,0
358,195.56,23.02,49.45,Voltage Sag,Transmission Line,TL-22A,Critical,94.12,0
359,189.55,20.0,49.14,Voltage Sag,Transmission Line,TL-22A,Critical,90.24,0
360,182.32,20.57,49.2,Voltage Sag,Transmission Line,TL-22A,Critical,95.39,0
361,208.8,11.41,49.67,Voltage Sag,Transmission Line,TL-22A,Critical,93.55,0
362,204.73,12.66,49.69,Voltage Sag,Transmission Line,TL-22A,Critical,96.7,0
363,207.78,20.25,49.5,Voltage Sag,Transmission Line,TL-22A,Critical,94.94,0
364,204.76,18.56,49.03,Voltage Sag,Transmission Line,TL-22A,Critical,97.45,0
365,197.58,20.15,49.22,Voltage Sag,Transmission Line,TL-22A,Critical,95.27,0
366,185.75,19.77,49.11,Voltage Sag,Transmission Line,TL-22A,Critical,95.26,0
367,209.98,10.72,49.98,Voltage Sag,Transmission Line,TL-22A,Critical,93.26,0
368,204.83,21.74,49.57,Voltage Sag,Transmission Line,TL-22A,Critical,95.91,0
369,205.14,16.06,49.33,Voltage Sag,Transmission Line,TL-22A,Critical,95.34,0
370,202.31,21.43,49.8,Voltage Sag,Transmission Line,TL-22A,Critical,93.48,0
371,202.71,11.8,49.54,Voltage Sag,Transmission Line,TL-22A,Critical,90.05,0
372,182.98,15.5,49.4,Voltage Sag,Transmission Line,TL-22A,Critical,95.56,0
373,185.54,16.73,49.24,Voltage Sag,Transmission Line,TL-22A,Critical,92.99,0
374,179.09,11.1,49.6,Voltage Sag,Transmission Line,TL-22A,Critical,95.35,0
375,194.78,16.95,49.38,Voltage Sag,Transmission Line,TL-22A,Critical,96.91,0
376,190.76,17.19,49.03,Voltage Sag,Transmission Line,TL-22A,Critical,92.73,0
377,185.21,15.98,49.58,Voltage Sag,Transmission Line,TL-22A,Critical,94.27,0
378,194.32,21.47,49.81,Voltage Sag,Transmission Line,TL-22A,Critical,95.74,0
379,208.22,10.27,49.2,Voltage Sag,Transmission Line,TL-22A,Critical,90.06,0
380,195.9,23.47,49.24,Voltage Sag,Transmission Line,TL-22A,Critical,97.42,0
381,172.41,24.02,49.35,Voltage Sag,Transmission Line,TL-22A,Critical,90.81,0
382,189.43,13.85,49.28,Voltage Sag,Transmission Line,TL-22A,Critical,92.46,0
383,202.12,18.09,49.31,Voltage Sag,Transmission Line,TL-22A,Critical,94.88,0
384,198.65,14.09,49.41,Voltage Sag,Transmission Line,TL-22A,Critical,90.98,0
385,177.25,20.22,49.18,Voltage Sag,Transmission Line,TL-22A,Critical,94.2,0
386,198.36,11.6,49.57,Voltage Sag,Transmission Line,TL-22A,Critical,92.05,0
387,208.52,17.25,49.81,Voltage Sag,Transmission Line,TL-22A,Critical,94.4,0
388,171.74,19.5,49.95,Voltage Sag,Transmission Line,TL-22A,Critical,94.81,0
389,202.77,23.26,49.23,Voltage Sag,Transmission Line,TL-22A,Critical,91.7,0
390,194.44,16.17,49.84,Voltage Sag,Transmission Line,TL-22A,Critical,97.2,0
391,184.14,13.55,49.78,Voltage Sag,Transmission Line,TL-22A,Critical,92.2,0
392,202.9,16.36,49.67,Voltage Sag,Transmission Line,TL-22A,Critical,90.76,0
393,194.95,16.78,49.59,Voltage Sag,Transmission Line,TL-22A,Critical,91.34,0
394,199.47,22.94,49.22,Voltage Sag,Transmission Line,TL-22A,Critical,90.77,0
395,170.95,19.63,49.61,Voltage Sag,Transmission Line,TL-22A,Critical,94.37,0
396,179.28,15.86,49.59,Voltage Sag,Transmission Line,TL-22A,Critical,93.97,0
397,209.51,12.05,49.7,Voltage Sag,Transmission Line,TL-22A,Critical,93.23,0
398,187.13,20.76,49.69,Voltage Sag,Transmission Line,TL-22A,Critical,97.93,0
399,175.14,11.56,49.72,Voltage Sag,Transmission Line,TL-22A,Critical,94.63,0
400,180.97,11.19,49.09,Voltage Sag,Transmission Line,TL-22A,Critical,97.15,0
401,177.67,14.85,49.23,Voltage Sag,Transmission Line,TL-22A,Critical,92.84,0
402,172.78,17.79,49.07,Voltage Sag,Transmission Line,TL-22A,Critical,96.4,0
403,179.35,18.1,49.88,Voltage Sag,Transmission Line,TL-22A,Critical,95.21,0
404,191.32,14.87,49.33,Voltage Sag,Transmission Line,TL-22A,Critical,95.36,0
405,209.77,19.93,49.56,Voltage Sag,Transmission Line,TL-22A,Critical,95.85,0
406,188.61,10.9,49.56,Voltage Sag,Transmission Line,TL-22A,Critical,97.66,0
407,177.01,20.35,49.2,Voltage Sag,Transmission Line,TL-22A,Critical,94.29,0
408,173.87,16.76,49.76,Voltage Sag,Transmission Line,TL-22A,Critical,92.78,0
409,196.6,21.93,49.93,Voltage Sag,Transmission Line,TL-22A,Critical,91.88,0
410,185.97,12.29,49.99,Voltage Sag,Transmission Line,TL-22A,Critical,97.42,0
411,191.6,22.63,49.52,Voltage Sag,Transmission Line,TL-22A,Critical,94.99,0
412,173.56,21.33,49.13,Voltage Sag,Transmission Line,TL-22A,Critical,96.61,0
413,201.28,20.63,49.04,Voltage Sag,Transmission Line,TL-22A,Critical,92.43,0
414,180.52,15.4,49.09,Voltage Sag,Transmission Line,TL-22A,Critical,97.5,0
415,192.15,14.58,49.4,Voltage Sag,Transmission Line,TL-22A,Critical,93.58,0
416,194.02,17.74,49.92,Voltage Sag,Transmission Line,TL-22A,Critical,93.98,0
417,209.69,22.77,49.21,Voltage Sag,Transmission Line,TL-22A,Critical,97.44,0
418,174.65,22.26,49.38,Voltage Sag,Transmission Line,TL-22A,Critical,97.02,0
419,204.72,22.09,49.79,Voltage Sag,Transmission Line,TL-22A,Critical,92.44,0
420,173.24,16.04,49.17,Voltage Sag,Transmission Line,TL-22A,Critical,95.56,0
421,183.84,24.63,49.64,Voltage Sag,Transmission Line,TL-22A,Critical,96.58,0
422,175.3,22.93,49.92,Voltage Sag,Transmission Line,TL-22A,Critical,93.9,0
423,194.25,21.47,49.17,Voltage Sag,Transmission Line,TL-22A,Critical,94.02,0
424,185.95,12.2,49.37,Voltage Sag,Transmission Line,TL-22A,Critical,90.55,0
425,171.03,12.03,49.96,Voltage Sag,Transmission Line,TL-22A,Critical,94.4,0
426,208.63,16.49,49.31,Voltage Sag,Transmission Line,TL-22A,Critical,94.05,0
427,187.58,11.58,49.64,Voltage Sag,Transmission Line,TL-22A,Critical,91.73,0
428,194.78,19.75,49.15,Voltage Sag,Transmission Line,TL-22A,Critical,90.49,0
429,201.23,16.9,49.06,Voltage Sag,Transmission Line,TL-22A,Critical,97.96,0
430,172.31,20.43,49.98,Voltage Sag,Transmission Line,TL-22A,Critical,91.91,0
431,175.69,11.82,49.3,Voltage Sag,Transmission Line,TL-22A,Critical,90.81,0
432,197.69,10.93,49.51,Voltage Sag,Transmission Line,TL-22A,Critical,97.97,0
433,202.56,19.23,49.31,Voltage Sag,Transmission Line,TL-22A,Critical,94.99,0
434,191.08,16.39,49.13,Voltage Sag,Transmission Line,TL-22A,Critical,97.09,0
435,187.99,12.92,49.37,Voltage Sag,Transmission Line,TL-22A,Critical,93.31,0
436,203.1,21.0,49.77,Voltage Sag,Transmission Line,TL-22A,Critical,90.09,0
437,186.65,17.22,49.02,Voltage Sag,Transmission Line,TL-22A,Critical,92.08,0
438,200.41,12.06,49.54,Voltage Sag,Transmission Line,TL-22A,Critical,91.72,0
439,170.48,13.62,49.98,Voltage Sag,Transmission Line,TL-22A,Critical,96.41,0
440,208.38,17.32,49.11,Voltage Sag,Transmission Line,TL-22A,Critical,94.38,0
441,188.18,22.67,49.1,Voltage Sag,Transmission Line,TL-22A,Critical,93.91,0
442,176.0,14.87,49.74,Voltage Sag,Transmission Line,TL-22A,Critical,93.81,0
443,185.04,15.92,49.46,Voltage Sag,Transmission Line,TL-22A,Critical,96.28,0
444,205.68,24.33,49.79,Voltage Sag,Transmission Line,TL-22A,Critical,92.52,0
445,197.53,16.56,49.25,Voltage Sag,Transmission Line,TL-22A,Critical,96.73,0
446,171.54,23.53,49.46,Voltage Sag,Transmission Line,TL-22A,Critical,95.1,0
447,196.37,23.43,49.64,Voltage Sag,Transmission Line,TL-22A,Critical,94.91,0
448,172.67,17.78,49.15,Voltage Sag,Transmission Line,TL-22A,Critical,95.9,0
449,190.49,20.2,49.04,Voltage Sag,Transmission Line,TL-22A,Critical,90.68,0
450,198.65,11.08,49.07,Voltage Sag,Transmission Line,TL-22A,Critical,90.1,0
451,208.26,21.06,49.35,Voltage Sag,Transmission Line,TL-22A,Critical,92.37,0
452,183.99,21.62,49.66,Voltage Sag,Transmission Line,TL-22A,Critical,91.48,0
453,176.96,11.48,49.66,Voltage Sag,Transmission Line,TL-22A,Critical,96.11,0
454,180.6,10.31,49.08,Voltage Sag,Transmission Line,TL-22A,Critical,97.74,0
455,181.82,21.54,49.62,Voltage Sag,Transmission Line,TL-22A,Critical,93.06,0
456,178.23,11.82,49.62,Voltage Sag,Transmission Line,TL-22A,Critical,96.2,0
457,195.76,17.95,49.04,Voltage Sag,Transmission Line,TL-22A,Critical,97.75,0
458,201.95,14.39,49.98,Voltage Sag,Transmission Line,TL-22A,Critical,94.82,0
459,193.3,21.22,49.81,Voltage Sag,Transmission Line,TL-22A,Critical,95.25,0
460,175.12,15.07,49.93,Voltage Sag,Transmission Line,TL-22A,Critical,91.8,0
461,184.89,16.48,49.44,Voltage Sag,Transmission Line,TL-22A,Critical,94.9,0
462,207.72,13.61,49.12,Voltage Sag,Transmission Line,TL-22A,Critical,91.58,0
463,205.48,19.69,49.29,Voltage Sag,Transmission Line,TL-22A,Critical,96.53,0
464,204.45,22.7,49.92,Voltage Sag,Transmission Line,TL-22A,Critical,92.02,0
465,200.2,16.91,49.84,Voltage Sag,Transmission Line,TL-22A,Critical,95.83,0
466,201.06,19.84,49.18,Voltage Sag,Transmission Line,TL-22A,Critical,94.36,0
467,209.39,24.06,49.04,Voltage Sag,Transmission Line,TL-22A,Critical,91.32,0
468,175.27,20.89,49.82,Voltage Sag,Transmission Line,TL-22A,Critical,91.71,0
469,190.23,22.61,49.73,Voltage Sag,Transmission Line,TL-22A,Critical,94.34,0
470,193.61,17.63,49.3,Voltage Sag,Transmission Line,TL-22A,Critical,94.52,0
471,197.56,23.1,49.64,Voltage Sag,Transmission Line,TL-22A,Critical,96.09,0
472,176.4,16.92,49.01,Voltage Sag,Transmission Line,TL-22A,Critical,91.97,0
473,199.06,24.88,49.1,Voltage Sag,Transmission Line,TL-22A,Critical,93.21,0
474,202.0,13.06,49.56,Voltage Sag,Transmission Line,TL-22A,Critical,95.86,0
475,194.64,12.82,49.36,Voltage Sag,Transmission Line,TL-22A,Critical,96.27,0
476,192.17,10.08,49.76,Voltage Sag,Transmission Line,TL-22A,Critical,90.28,0
477,199.83,13.04,49.96,Voltage Sag,Transmission Line,TL-22A,Critical,92.94,0
478,183.08,12.23,49.31,Voltage Sag,Transmission Line,TL-22A,Critical,97.01,0
479,209.85,15.52,49.45,Voltage Sag,Transmission Line,TL-22A,Critical,95.78,0
480,205.45,18.9,49.39,Voltage Sag,Transmission Line,TL-22A,Critical,93.3,0
481,197.82,10.05,49.62,Voltage Sag,Transmission Line,TL-22A,Critical,92.84,0
482,201.77,11.39,49.59,Voltage Sag,Transmission Line,TL-22A,Critical,93.85,0
483,195.69,10.97,49.58,Voltage Sag,Transmission Line,TL-22A,Critical,94.49,0
484,192.43,19.05,49.68,Voltage Sag,Transmission Line,TL-22A,Critical,96.44,0
485,180.79,22.38,49.5,Voltage Sag,Transmission Line,TL-22A,Critical,90.62,0
486,172.34,15.01,49.78,Voltage Sag,Transmission Line,TL-22A,Critical,95.66,0
487,201.54,17.76,49.44,Voltage Sag,Transmission Line,TL-22A,Critical,91.18,0
488,183.13,16.51,49.09,Voltage Sag,Transmission Line,TL-22A,Critical,91.76,0
489,193.93,21.03,50.0,Voltage Sag,Transmission Line,TL-22A,Critical,97.46,0
490,195.7,16.32,49.64,Voltage Sag,Transmission Line,TL-22A,Critical,96.29,0
491,174.73,16.15,49.84,Voltage Sag,Transmission Line,TL-22A,Critical,93.07,0
492,192.87,18.82,49.18,Voltage Sag,Transmission Line,TL-22A,Critical,92.9,0
493,183.38,10.39,49.02,Voltage Sag,Transmission Line,TL-22A,Critical,96.65,0
494,180.92,17.77,49.3,Voltage Sag,Transmission Line,TL-22A,Critical,97.53,0
495,180.37,16.44,49.87,Voltage Sag,Transmission Line,TL-22A,Critical,96.74,0
496,177.44,22.04,49.46,Voltage Sag,Transmission Line,TL-22A,Critical,93.86,0
497,175.34,11.21,49.73,Voltage Sag,Transmission Line,TL-22A,Critical,93.97,0
498,187.47,20.94,49.77,Voltage Sag,Transmission Line,TL-22A,Critical,91.27,0
499,194.41,12.03,49.75,Voltage Sag,Transmission Line,TL-22A,Critical,95.26,0
500,208.26,11.03,49.06,Voltage Sag,Transmission Line,TL-22A,Critical,92.26,0
501,180.47,13.7,49.91,Voltage Sag,Transmission Line,TL-22A,Critical,92.0,0
502,180.88,21.39,49.45,Voltage Sag,Transmission Line,TL-22A,Critical,96.21,0
503,172.61,17.31,49.03,Voltage Sag,Transmission Line,TL-22A,Critical,90.5,0
504,206.26,12.09,49.53,Voltage Sag,Transmission Line,TL-22A,Critical,93.29,0
505,183.89,23.5,49.02,Voltage Sag,Transmission Line,TL-22A,Critical,95.31,0
506,208.54,18.4,49.94,Voltage Sag,Transmission Line,TL-22A,Critical,90.42,0
507,186.75,13.9,49.73,Voltage Sag,Transmission Line,TL-22A,Critical,97.85,0
508,180.26,19.81,49.2,Voltage Sag,Transmission Line,TL-22A,Critical,94.52,0
509,188.56,24.58,49.61,Voltage Sag,Transmission Line,TL-22A,Critical,92.8,0
510,174.56,12.27,49.23,Voltage Sag,Transmission Line,TL-22A,Critical,92.01,0
511,204.02,18.42,49.52,Voltage Sag,Transmission Line,TL-22A,Critical,90.92,0
512,204.41,20.84,49.07,Voltage Sag,Transmission Line,TL-22A,Critical,95.66,0
513,191.74,11.23,49.46,Voltage Sag,Transmission Line,TL-22A,Critical,93.88,0
514,176.63,24.19,49.85,Voltage Sag,Transmission Line,TL-22A,Critical,95.35,0
515,188.49,16.18,49.65,Voltage Sag,Transmission Line,TL-22A,Critical,94.36,0
516,172.49,17.69,49.81,Voltage Sag,Transmission Line,TL-22A,Critical,93.67,0
517,172.08,21.79,49.2,Voltage Sag,Transmission Line,TL-22A,Critical,92.07,0
518,176.59,14.95,49.76,Voltage Sag,Transmission Line,TL-22A,Critical,94.16,0
519,178.2,23.17,49.88,Voltage Sag,Transmission Line,TL-22A,Critical,96.96,0
520,179.55,16.77,49.98,Voltage Sag,Transmission Line,TL-22A,Critical,96.18,0
521,171.09,10.98,49.46,Voltage Sag,Transmission Line,TL-22A,Critical,97.27,0
522,191.55,17.47,49.11,Voltage Sag,Transmission Line,TL-22A,Critical,95.25,0
523,202.88,15.71,49.78,Voltage Sag,Transmission Line,TL-22A,Critical,97.72,0
524,178.15,17.85,49.29,Voltage Sag,Transmission Line,TL-22A,Critical,96.34,0
525,193.1,19.52,49.8,Voltage Sag,Transmission Line,TL-22A,Critical,93.17,0
526,206.6,18.0,49.16,Voltage Sag,Transmission Line,TL-22A,Critical,95.57,0
527,201.73,14.75,49.86,Voltage Sag,Transmission Line,TL-22A,Critical,97.25,0
528,181.08,24.75,49.14,Voltage Sag,Transmission Line,TL-22A,Critical,91.62,0
529,177.37,23.41,49.65,Voltage Sag,Transmission Line,TL-22A,Critical,91.22,0
530,187.61,19.23,49.08,Voltage Sag,Transmission Line,TL-22A,Critical,97.06,0
531,202.14,17.58,49.97,Voltage Sag,Transmission Line,TL-22A,Critical,93.34,0
532,209.36,20.02,49.63,Voltage Sag,Transmission Line,TL-22A,Critical,91.33,0
533,205.28,16.41,49.16,Voltage Sag,Transmission Line,TL-22A,Critical,90.1,0
534,192.39,17.91,49.72,Voltage Sag,Transmission Line,TL-22A,Critical,97.12,0
535,173.18,20.97,49.19,Voltage Sag,Transmission Line,TL-22A,Critical,96.87,0
536,202.76,18.11,49.71,Voltage Sag,Transmission Line,TL-22A,Critical,92.51,0
537,188.85,22.32,49.46,Voltage Sag,Transmission Line,TL-22A,Critical,92.86,0
538,189.77,22.42,49.34,Voltage Sag,Transmission Line,TL-22A,Critical,91.39,0
539,198.48,22.39,49.1,Voltage Sag,Transmission Line,TL-22A,Critical,91.92,0
540,175.68,15.22,49.45,Voltage Sag,Transmission Line,TL-22A,Critical,95.99,0
541,196.05,19.31,49.35,Voltage Sag,Transmission Line,TL-22A,Critical,96.73,0
542,188.85,24.69,49.63,Voltage Sag,Transmission Line,TL-22A,Critical,91.01,0
543,197.05,14.88,49.69,Voltage Sag,Transmission Line,TL-22A,Critical,90.56,0
544,177.0,22.84,49.23,Voltage Sag,Transmission Line,TL-22A,Critical,96.7,0
545,181.17,19.64,49.69,Voltage Sag,Transmission Line,TL-22A,Critical,94.1,0
546,182.21,13.19,49.03,Voltage Sag,Transmission Line,TL-22A,Critical,92.43,0
547,196.13,24.07,49.87,Voltage Sag,Transmission Line,TL-22A,Critical,96.13,0
548,201.54,19.97,49.26,Voltage Sag,Transmission Line,TL-22A,Critical,97.26,0
549,196.83,18.41,49.11,Voltage Sag,Transmission Line,TL-22A,Critical,93.58,0
550,188.41,22.97,49.55,Voltage Sag,Transmission Line,TL-22A,Critical,93.04,0
551,209.07,11.66,49.42,Voltage Sag,Transmission Line,TL-22A,Critical,90.34,0
552,199.6,23.77,49.28,Voltage Sag,Transmission Line,TL-22A,Critical,96.87,0
553,181.69,23.66,49.75,Voltage Sag,Transmission Line,TL-22A,Critical,96.44,0
554,170.72,24.44,49.73,Voltage Sag,Transmission Line,TL-22A,Critical,92.44,0
555,203.18,14.22,49.87,Voltage Sag,Transmission Line,TL-22A,Critical,90.9,0
556,198.15,18.11,49.1,Voltage Sag,Transmission Line,TL-22A,Critical,91.94,0
557,170.5,17.03,49.3,Voltage Sag,Transmission Line,TL-22A,Critical,94.79,0
558,181.89,14.5,49.74,Voltage Sag,Transmission Line,TL-22A,Critical,90.39,0
559,206.12,22.78,49.67,Voltage Sag,Transmission Line,TL-22A,Critical,94.75,0
560,205.69,12.78,49.08,Voltage Sag,Transmission Line,TL-22A,Critical,91.92,0
561,201.78,10.52,49.58,Voltage Sag,Transmission Line,TL-22A,Critical,97.96,0
562,204.23,17.82,49.06,Voltage Sag,Transmission Line,TL-22A,Critical,96.65,0
563,193.96,11.72,49.09,Voltage Sag,Transmission Line,TL-22A,Critical,97.28,0
564,196.77,22.44,49.88,Voltage Sag,Transmission Line,TL-22A,Critical,94.57,0
565,190.7,16.46,49.32,Voltage Sag,Transmission Line,TL-22A,Critical,93.48,0
566,200.96,19.03,49.89,Voltage Sag,Transmission Line,TL-22A,Critical,93.55,0
567,194.28,19.47,49.59,Voltage Sag,Transmission Line,TL-22A,Critical,95.62,0
568,179.5,17.69,49.1,Voltage Sag,Transmission Line,TL-22A,Critical,93.08,0
569,189.51,19.78,49.95,Voltage Sag,Transmission Line,TL-22A,Critical,94.81,0
570,199.74,17.59,49.63,Voltage Sag,Transmission Line,TL-22A,Critical,90.57,0
571,180.18,15.43,49.47,Voltage Sag,Transmission Line,TL-22A,Critical,90.37,0
572,175.6,14.15,49.97,Voltage Sag,Transmission Line,TL-22A,Critical,92.65,0
573,189.28,12.94,49.61,Voltage Sag,Transmission Line,TL-22A,Critical,92.25,0
574,178.28,17.75,49.01,Voltage Sag,Transmission Line,TL-22A,Critical,90.06,0
575,178.76,10.55,49.11,Voltage Sag,Transmission Line,TL-22A,Critical,92.71,0
576,202.1,18.58,49.51,Voltage Sag,Transmission Line,TL-22A,Critical,92.35,0
577,207.27,15.96,49.09,Voltage Sag,Transmission Line,TL-22A,Critical,94.94,0
578,174.55,15.18,49.51,Voltage Sag,Transmission Line,TL-22A,Critical,96.99,0
579,189.74,20.53,49.99,Voltage Sag,Transmission Line,TL-22A,Critical,91.05,0
580,180.99,15.92,49.42,Voltage Sag,Transmission Line,TL-22A,Critical,93.29,0
581,206.3,20.71,49.61,Voltage Sag,Transmission Line,TL-22A,Critical,92.47,0
582,202.95,24.33,49.82,Voltage Sag,Transmission Line,TL-22A,Critical,90.01,0
583,195.46,10.77,49.26,Voltage Sag,Transmission Line,TL-22A,Critical,90.48,0
584,194.15,20.3,49.11,Voltage Sag,Transmission Line,TL-22A,Critical,93.07,0
585,188.25,15.54,49.12,Voltage Sag,Transmission Line,TL-22A,Critical,93.35,0
586,200.05,11.07,49.08,Voltage Sag,Transmission Line,TL-22A,Critical,92.84,0
587,207.67,20.03,49.68,Voltage Sag,Transmission Line,TL-22A,Critical,92.9,0
588,193.75,10.15,49.64,Voltage Sag,Transmission Line,TL-22A,Critical,97.31,0
